"V1","Users","Product","Ratings","TimeStamp"
"2590","A2MRIMB8IRTC0N","0062302426",5,1389312000
"2594","A1IRYXDIFSCSEF","0062302426",4,1389225600
"2596","A1ULRFNOXE2I08","0062302426",5,1399248000
"2597","A2MHRBM9MKRNTN","0062302426",5,1389139200
"2599","A1SB2INAADNK3D","0062302426",4,1389139200
"2602","A2ORQUJV81OPSC","0062302426",5,1389139200
"2603","A64NGKLPWCG32","0062302426",3,1393372800
"2609","A3AXMI34CKM714","0062302426",5,1391212800
"2612","A2ZBOGVULTN8AC","0062302426",4,1390435200
"2615","A23GHQSCI24QI8","0062302426",4,1389052800
"2616","A31L5PCBT6RSR2","0062302426",5,1397347200
"2617","A1OIO7LQZPT7VX","0062302426",5,1389225600
"2619","A3AD2MXB66CYGL","0062302426",5,1396483200
"2622","A9508DHWVHBTN","0062302426",5,1389225600
"2624","ADH1DQ8EFBJEO","0062302426",5,1389312000
"2625","A916DXE9W36GF","0062302426",5,1397520000
"2626","A12G2LI7K2303","0062302426",4,1389052800
"2628","A34RCMEBA3J81X","0062302426",4,1389657600
"2631","A3HY7DE45OAY0G","0062302426",3,1388707200
"2634","A1KZ6HQPP5S5DN","0062302426",4,1389052800
"2635","A3QLMOH8UIPL74","0062302426",5,1390262400
"2638","A3DQ26A7J8IA6A","0062302426",5,1389657600
"2639","A3361XGKYF17S3","0062302426",5,1392595200
"2641","A20A8HZX37BOYL","0062302426",4,1389052800
"2642","AHDWNMKWFS4FZ","0062302426",5,1389052800
"2643","A3HS3KYR9D08MW","0062302426",5,1397174400
"2644","A33KNBGC6UM133","0062302426",4,1389830400
"2648","A3QQ3G6YIZKGV","0062302426",5,1398556800
"2652","A3EJDCT3TAEC2","0062302426",5,1389744000
"2654","A11GG623AD89YT","0062302426",5,1389312000
"2655","A19DWIC1T7127Y","0062302426",5,1389225600
"2656","A17APVES3TT17Y","0062302426",5,1390176000
"2660","A2H5U8EDKQEFXZ","0062302426",5,1390176000
"2661","A3FQPESOTN6T47","0062302426",5,1389139200
"2662","A1JKGTL51HHTU1","0062302426",5,1389657600
"2666","A2UMAQ532HI9S","0062302426",3,1392681600
"5089","A26NG8QVBF5527","0425263908",4,1347235200
"5090","A3UV7BV3U6NA57","0425263908",5,1355011200
"5092","A3VB95TK5API9C","0425263908",5,1363564800
"5096","A14P4UH613ZFQZ","0425263908",5,1345939200
"5098","A3RINEQ4GDTR55","0425263908",5,1357257600
"5099","A3GV7NR96RJMLK","0425263908",4,1352851200
"5102","A1GUNBQDH7YE86","0425263908",5,1366675200
"5103","AZHZZONN1SO6P","0425263908",5,1344556800
"5106","A2N0V6GUH28XMN","0425263908",5,1344211200
"5108","A37J1XCFNH6FM4","0425263908",5,1346025600
"5109","A3G0JABVQ4GLAF","0425263908",3,1393804800
"5110","A203QQMJRIN721","0425263908",5,1337644800
"5112","A2QIH5TAPEKLDA","0425263908",5,1352937600
"5114","A17JIHQIDWN21H","0425263908",5,1372204800
"5115","A1ANG1191JS7J1","0425263908",5,1376438400
"5118","A3SK6BTH6X3EI3","0425263908",5,1343779200
"5124","A2QRFHJ2MOY662","0425263908",4,1347148800
"5126","AKH906R0Z1PPS","0425263908",4,1380067200
"5127","A2YOFCOEKH3KB","0425263908",5,1337817600
"5129","A1KYXC0UYAK9UC","0425263908",5,1342915200
"5131","A1MUAEATTGI7G5","0425263908",5,1335312000
"5133","A132J9IE3OXW7M","0425263908",4,1370476800
"5135","A3EI0EW24KBT1J","0425263908",5,1365811200
"5138","A3QU0T2MAJ2VJM","0425263908",4,1364688000
"5141","A3U7ELIED4WP4R","0425263908",5,1341360000
"5142","A1GSPADXH17N25","0425263908",5,1362787200
"5143","A1MU8E76C6HXW4","0425263908",5,1353024000
"5144","AGBJLNGU1KNJU","0425263908",5,1379548800
"5145","A185DSX2TJYOEQ","0425263908",3,1349222400
"5147","A38KPXZZ1AXYKR","0425263908",5,1396915200
"5152","A958LJ1BUJLG5","0425263908",5,1341964800
"5153","A2HJFCZ5YBYEXV","0425263908",4,1383004800
"5154","A3LXRIY0HE71K","0425263908",5,1336089600
"5156","A3LTP55583V0Y","0425263908",5,1352073600
"5158","AWEJZKUA7PKS4","0425263908",4,1369872000
"5159","A2J7UWRODZ06S9","0425263908",5,1355097600
"5161","A14ZYLW0816G0P","0425263908",5,1358121600
"5162","A2UQGX6YMQ5BAL","0425263908",4,1375401600
"5163","A39B4H20EJ9PMT","0425263908",5,1346544000
"5165","A1JIZ2Y8VG90AI","0425263908",4,1360800000
"5167","A64NGKLPWCG32","0425263908",4,1356739200
"5169","A1SFNAPI9UFL3D","0425263908",3,1354406400
"5171","AGVIWB7GUWKE0","0425263908",3,1373500800
"5172","AEUQJAEY6HA8F","0425263908",5,1350172800
"5174","A3JMD13D2L8LF0","0425263908",5,1354752000
"5178","A3U41P3MHAEXYU","0425263908",4,1337040000
"5181","AZUK2I9YOOT1Y","0425263908",4,1345075200
"5185","A1BC1EZ5SWCF6B","0425263908",5,1370131200
"5188","A2I9SOM8NW320O","0425263908",5,1352332800
"5189","A299FEAJTBV8NO","0425263908",5,1357084800
"5190","A1CQB4MLPK52SZ","0425263908",5,1340409600
"5191","A3AD2MXB66CYGL","0425263908",4,1394150400
"5192","A1K8IDNOJ69AE1","0425263908",5,1346976000
"5194","AHQHUBE9H5TGN","0425263908",5,1367107200
"5195","AL4D6OHMS2Z9P","0425263908",3,1339977600
"5197","A3J6BG42QHFD5T","0425263908",5,1338681600
"5200","A3V9JJ9MCZHTMQ","0425263908",5,1383264000
"5203","A1841TMI2HV7BS","0425263908",5,1343001600
"5211","AW4NFCPN81CS3","0425263908",4,1333238400
"5212","A2ZP6ZIEQH9TQY","0425263908",5,1378512000
"5217","A320NYVVIZSZGY","0425263908",4,1335139200
"5220","A179ZGXWA4RW3Q","0425263908",1,1348790400
"5221","A3W3XC01BFJJMR","0425263908",5,1376611200
"5222","A3QQ3G6YIZKGV","0425263908",5,1365465600
"5225","A32ZHWSB4NJINH","0425263908",5,1345420800
"5228","A1NJHOGKZZRAX8","0425263908",1,1350345600
"5230","A3KM84RAZA7XXC","0425263908",5,1341100800
"5231","A1JKGTL51HHTU1","0425263908",4,1337212800
"5232","A2IEQ2QLPYH8I3","0425263908",3,1370476800
"5237","A3UV7BV3U6NA57","0425263916",5,1355011200
"5239","A3VB95TK5API9C","0425263916",5,1369267200
"5241","A1PNUOUUJ6AGUJ","0425263916",3,1349222400
"5242","A3RINEQ4GDTR55","0425263916",5,1357257600
"5248","AZHZZONN1SO6P","0425263916",5,1350259200
"5250","A1GUNBQDH7YE86","0425263916",5,1350518400
"5252","A27NVXX82H6EUN","0425263916",5,1350000000
"5256","A37J1XCFNH6FM4","0425263916",5,1349136000
"5258","A3G0JABVQ4GLAF","0425263916",4,1388361600
"5259","A203QQMJRIN721","0425263916",5,1350432000
"5260","A2KAZR7Z01THW8","0425263916",5,1350777600
"5261","A3KCWBZLTGI9NK","0425263916",5,1349136000
"5264","A2QIH5TAPEKLDA","0425263916",3,1352937600
"5266","A17JIHQIDWN21H","0425263916",5,1350000000
"5267","A1ANG1191JS7J1","0425263916",4,1376352000
"5268","A2VHD8U494G5M4","0425263916",5,1349222400
"5271","A3SK6BTH6X3EI3","0425263916",5,1367452800
"5275","A2QRFHJ2MOY662","0425263916",5,1363219200
"5277","AKH906R0Z1PPS","0425263916",5,1380067200
"5278","A2YOFCOEKH3KB","0425263916",5,1349222400
"5281","A1MUAEATTGI7G5","0425263916",4,1349395200
"5283","A132J9IE3OXW7M","0425263916",4,1370476800
"5285","A3TGY3ANGBNK7C","0425263916",4,1349481600
"5286","A3EI0EW24KBT1J","0425263916",5,1365811200
"5288","A3QU0T2MAJ2VJM","0425263916",5,1364774400
"5291","A3U7ELIED4WP4R","0425263916",4,1352246400
"5292","A1GSPADXH17N25","0425263916",5,1362787200
"5293","AM4XZBQH36O2M","0425263916",4,1349568000
"5294","A1MU8E76C6HXW4","0425263916",5,1357516800
"5296","A143XY6COA69A","0425263916",5,1370217600
"5297","A2RQEIYIOV3QXD","0425263916",2,1349740800
"5298","A7QN3YS1SUO7G","0425263916",5,1349136000
"5300","AGBJLNGU1KNJU","0425263916",5,1379635200
"5301","A185DSX2TJYOEQ","0425263916",4,1349222400
"5302","A38KPXZZ1AXYKR","0425263916",5,1396915200
"5308","A2HJFCZ5YBYEXV","0425263916",5,1383091200
"5309","A3LTP55583V0Y","0425263916",5,1352073600
"5311","AWEJZKUA7PKS4","0425263916",5,1369872000
"5313","AUTMCMDU1Y1O7","0425263916",5,1349308800
"5314","A2J7UWRODZ06S9","0425263916",5,1349308800
"5316","A2UQGX6YMQ5BAL","0425263916",4,1375833600
"5317","A39B4H20EJ9PMT","0425263916",3,1351728000
"5319","A1JIZ2Y8VG90AI","0425263916",5,1360800000
"5321","A33JTEMYGCO69V","0425263916",5,1367280000
"5326","A1VOV2KWOAVLAA","0425263916",5,1379376000
"5327","A2103X7H4V415L","0425263916",5,1349913600
"5329","A64NGKLPWCG32","0425263916",4,1356739200
"5330","A1SFNAPI9UFL3D","0425263916",4,1354406400
"5332","A17OPJ5GTBJVO6","0425263916",4,1349654400
"5333","A3AXMI34CKM714","0425263916",5,1349136000
"5335","AGVIWB7GUWKE0","0425263916",2,1373500800
"5337","A3JMD13D2L8LF0","0425263916",4,1354752000
"5342","A2B1MXB18XYYZ9","0425263916",5,1349222400
"5343","A3U41P3MHAEXYU","0425263916",4,1349222400
"5346","AHBARDTLF35PU","0425263916",1,1349913600
"5355","A2I9SOM8NW320O","0425263916",5,1352332800
"5356","A299FEAJTBV8NO","0425263916",5,1357171200
"5358","A142FJF6Z56NYP","0425263916",5,1351123200
"5359","AHQHUBE9H5TGN","0425263916",5,1361923200
"5360","AL4D6OHMS2Z9P","0425263916",5,1349308800
"5362","A3J6BG42QHFD5T","0425263916",5,1349136000
"5363","A3V9JJ9MCZHTMQ","0425263916",5,1383264000
"5365","A1841TMI2HV7BS","0425263916",5,1349222400
"5366","A12G2LI7K2303","0425263916",5,1349136000
"5370","AOGRUTGTRTF97","0425263916",5,1349308800
"5371","A32CCK9Z1L2JBJ","0425263916",3,1349222400
"5374","A2A96H9YA1LG7G","0425263916",5,1353974400
"5375","AW4NFCPN81CS3","0425263916",4,1349913600
"5376","A2EU9VP0MRMUGE","0425263916",5,1349222400
"5381","A320NYVVIZSZGY","0425263916",5,1349654400
"5383","A3QQ3G6YIZKGV","0425263916",5,1365465600
"5385","A32ZHWSB4NJINH","0425263916",5,1349395200
"5386","A11GG623AD89YT","0425263916",4,1350950400
"5387","A7R4EAQ4KHLIY","0425263916",5,1349395200
"5389","A1NJHOGKZZRAX8","0425263916",4,1351468800
"5392","A3KM84RAZA7XXC","0425263916",5,1349222400
"5393","A1JKGTL51HHTU1","0425263916",4,1349136000
"5394","A2IEQ2QLPYH8I3","0425263916",2,1370476800
"5396","A3526B1LCK47X9","0425263924",3,1370476800
"5399","A26NG8QVBF5527","0425263924",1,1370649600
"5402","A3VB95TK5API9C","0425263924",5,1370822400
"5407","AZHZZONN1SO6P","0425263924",5,1372809600
"5409","A1GUNBQDH7YE86","0425263924",4,1391385600
"5410","A3GV7NR96RJMLK","0425263924",4,1370390400
"5411","A3RINEQ4GDTR55","0425263924",5,1373241600
"5417","A38GTWP8DC82GT","0425263924",2,1370563200
"5418","A2N0V6GUH28XMN","0425263924",5,1372550400
"5419","A2TFGYCEVHXU6W","0425263924",5,1370736000
"5420","A37J1XCFNH6FM4","0425263924",3,1370563200
"5421","A3G0JABVQ4GLAF","0425263924",3,1387152000
"5422","A1JQVAOISRZK3M","0425263924",5,1370390400
"5424","A2KAZR7Z01THW8","0425263924",5,1371945600
"5427","A17JIHQIDWN21H","0425263924",5,1370390400
"5429","A2Y3ZGVRA3S23L","0425263924",3,1370390400
"5431","A3SK6BTH6X3EI3","0425263924",4,1371081600
"5433","A2Y5EPYINH9A5G","0425263924",1,1370390400
"5435","A23VKINWRY6J92","0425263924",5,1370390400
"5437","AKH906R0Z1PPS","0425263924",4,1380067200
"5438","A2YOFCOEKH3KB","0425263924",4,1370649600
"5441","A1KYXC0UYAK9UC","0425263924",4,1370476800
"5443","A1MUAEATTGI7G5","0425263924",1,1370390400
"5446","A132J9IE3OXW7M","0425263924",5,1370476800
"5450","A6EAXALXUOFHY","0425263924",5,1370304000
"5451","A3U7ELIED4WP4R","0425263924",3,1376179200
"5454","A1GSPADXH17N25","0425263924",5,1372636800
"5455","AM4XZBQH36O2M","0425263924",2,1370304000
"5456","ALY4MQYVAEE4U","0425263924",1,1370304000
"5458","A143XY6COA69A","0425263924",5,1370476800
"5459","A7QN3YS1SUO7G","0425263924",3,1370390400
"5461","AGBJLNGU1KNJU","0425263924",5,1379721600
"5462","A185DSX2TJYOEQ","0425263924",3,1370304000
"5468","AP8UJDH513B7U","0425263924",5,1370736000
"5470","A958LJ1BUJLG5","0425263924",5,1370736000
"5472","A2ZU73E6RDADJV","0425263924",5,1370390400
"5473","A2HJFCZ5YBYEXV","0425263924",2,1383177600
"5475","A2BGLPDRLCCEL2","0425263924",3,1370995200
"5476","A3LTP55583V0Y","0425263924",3,1404000000
"5477","A1KWFT7KHKBHIH","0425263924",4,1386806400
"5478","A2N0YZV2JT6O72","0425263924",5,1390608000
"5479","AWEJZKUA7PKS4","0425263924",2,1370822400
"5480","A1W5758V90WQKZ","0425263924",4,1370390400
"5482","A5FDYZB6MG2TT","0425263924",5,1375833600
"5483","AUTMCMDU1Y1O7","0425263924",5,1370390400
"5484","A2J7UWRODZ06S9","0425263924",5,1370563200
"5485","A14ZYLW0816G0P","0425263924",3,1370304000
"5487","A10PXQY535XY39","0425263924",5,1371945600
"5488","A1OJHBV5QL2DXJ","0425263924",5,1370563200
"5491","A1JIZ2Y8VG90AI","0425263924",4,1371859200
"5492","A3B143RS9OTU6F","0425263924",5,1370908800
"5495","A1IRYXDIFSCSEF","0425263924",5,1370476800
"5500","A1ULRFNOXE2I08","0425263924",5,1370390400
"5501","A3HCHT4UDOVXIH","0425263924",5,1370563200
"5502","A2MHRBM9MKRNTN","0425263924",4,1370822400
"5503","A28IQRXUU119XR","0425263924",5,1370736000
"5505","A2ORQUJV81OPSC","0425263924",5,1370390400
"5508","A2103X7H4V415L","0425263924",5,1370822400
"5509","A64NGKLPWCG32","0425263924",4,1370476800
"5511","A1SFNAPI9UFL3D","0425263924",5,1383696000
"5512","A21J27Z4G0NZFA","0425263924",5,1370390400
"5518","AGVIWB7GUWKE0","0425263924",2,1373673600
"5519","AM9W61ZE696PD","0425263924",4,1387238400
"5527","AHBARDTLF35PU","0425263924",4,1370304000
"5533","A1BC1EZ5SWCF6B","0425263924",5,1370476800
"5534","A3DANGFIJBZP20","0425263924",5,1371254400
"5535","ASLZZ152AHHU3","0425263924",5,1370476800
"5537","A1FJ6YD0TL90GN","0425263924",5,1373587200
"5538","A1NMUPG3KMWRZM","0425263924",3,1375747200
"5539","A2ISJ6GF6EGDAT","0425263924",4,1370995200
"5541","A3FQWDNO97VUGG","0425263924",2,1370304000
"5542","AGYHA346U3CNP","0425263924",3,1381622400
"5543","A2I9SOM8NW320O","0425263924",5,1370390400
"5544","A299FEAJTBV8NO","0425263924",5,1370476800
"5546","A142FJF6Z56NYP","0425263924",5,1376870400
"5547","A1ODOV9W7G3GF3","0425263924",4,1370995200
"5548","AL4D6OHMS2Z9P","0425263924",2,1370563200
"5552","A3V9JJ9MCZHTMQ","0425263924",5,1383264000
"5555","A2KZ6WK0HWB2TD","0425263924",5,1370649600
"5556","A17F3JQAMH2L1U","0425263924",3,1388102400
"5558","A21HD9GWN5OHDZ","0425263924",4,1385164800
"5563","A16ZTSR8M5J5G2","0425263924",5,1370390400
"5564","A2H418XSATH0K7","0425263924",5,1370390400
"5568","AW4NFCPN81CS3","0425263924",4,1371254400
"5569","A2EU9VP0MRMUGE","0425263924",4,1372550400
"5574","A3DQ26A7J8IA6A","0425263924",5,1370476800
"5576","A179ZGXWA4RW3Q","0425263924",2,1373760000
"5577","AKF1XBBWAQR6L","0425263924",1,1370304000
"5578","A5IWXB9M79X30","0425263924",5,1371254400
"5581","A1C7DFNSXTY09X","0425263924",4,1373241600
"5583","A19DWIC1T7127Y","0425263924",2,1370563200
"5585","A7R4EAQ4KHLIY","0425263924",5,1370995200
"5586","A1NJHOGKZZRAX8","0425263924",1,1370563200
"5589","A2H5U8EDKQEFXZ","0425263924",4,1370390400
"5590","A3FQPESOTN6T47","0425263924",4,1370822400
"5592","A1JKGTL51HHTU1","0425263924",5,1370390400
"5595","A1098Z3D7ENJ2F","0425263924",5,1372982400
"5596","A2IEQ2QLPYH8I3","0425263924",3,1370476800
"5876","A3UV7BV3U6NA57","0425266745",5,1349913600
"5877","A1AYACY5KT0YOG","0425266745",5,1402099200
"5879","A1PNUOUUJ6AGUJ","0425266745",5,1385337600
"5884","A1LST4I72EIH9P","0425266745",5,1377907200
"5886","A14P4UH613ZFQZ","0425266745",5,1343088000
"5887","A1LO4B7AQJI6V1","0425266745",5,1350259200
"5888","AZHZZONN1SO6P","0425266745",5,1345939200
"5891","A203QQMJRIN721","0425266745",5,1339977600
"5892","A2O4Z88GVCITJY","0425266745",5,1404000000
"5893","A19UT0OPQCDR8","0425266745",5,1343174400
"5894","A1JLU5H1CCENWX","0425266745",5,1355702400
"5896","A3KCWBZLTGI9NK","0425266745",5,1351296000
"5900","A2Y7HPX4JGE3D0","0425266745",5,1347235200
"5903","A2QIH5TAPEKLDA","0425266745",5,1346371200
"5909","A3SK6BTH6X3EI3","0425266745",5,1363564800
"5913","A30TZBEYTQK723","0425266745",4,1346716800
"5914","A2QRFHJ2MOY662","0425266745",5,1343260800
"5915","A2YOFCOEKH3KB","0425266745",5,1351641600
"5920","A27V6NFIQ8XFBW","0425266745",5,1384560000
"5921","A1MUAEATTGI7G5","0425266745",5,1339286400
"5923","A12ZO1K8ZVRBR5","0425266745",5,1368662400
"5926","A132J9IE3OXW7M","0425266745",5,1351468800
"5927","A3TGY3ANGBNK7C","0425266745",4,1339372800
"5929","A3EI0EW24KBT1J","0425266745",5,1365811200
"5935","A6EAXALXUOFHY","0425266745",5,1355356800
"5936","A3U7ELIED4WP4R","0425266745",5,1360540800
"5937","A1MU8E76C6HXW4","0425266745",5,1357430400
"5940","AGBJLNGU1KNJU","0425266745",5,1380326400
"5941","A185DSX2TJYOEQ","0425266745",4,1350777600
"5948","A2HJFCZ5YBYEXV","0425266745",5,1382400000
"5951","A1KWFT7KHKBHIH","0425266745",5,1358294400
"5953","A2J7UWRODZ06S9","0425266745",5,1353628800
"5956","A14ZYLW0816G0P","0425266745",4,1353888000
"5957","A1I12P53XRMJP0","0425266745",5,1346976000
"5959","A1OJHBV5QL2DXJ","0425266745",4,1356998400
"5961","A3LW8GY42A4URK","0425266745",5,1346716800
"5962","A1JI83RLITTQST","0425266745",5,1364169600
"5963","A39B4H20EJ9PMT","0425266745",4,1346544000
"5966","A1JIZ2Y8VG90AI","0425266745",5,1360800000
"5967","AAWWVH8V7DVX4","0425266745",5,1365984000
"5970","A33JTEMYGCO69V","0425266745",4,1367280000
"5972","A29G5X33I71N83","0425266745",5,1356825600
"5975","A2ORQUJV81OPSC","0425266745",5,1369872000
"5976","A9LO0O8HSMPRZ","0425266745",5,1361577600
"5977","A64NGKLPWCG32","0425266745",4,1357084800
"5982","A1SFNAPI9UFL3D","0425266745",4,1339977600
"5984","A1GRVX5Y1L702P","0425266745",4,1370044800
"5985","AZD74VERJY2LP","0425266745",4,1365206400
"5988","A35RCD7ZMLKPYO","0425266745",5,1378857600
"5989","A2M4P4HNWYLJEL","0425266745",5,1385078400
"5991","A3JMD13D2L8LF0","0425266745",4,1353456000
"5997","AZUK2I9YOOT1Y","0425266745",5,1345075200
"5998","AHBARDTLF35PU","0425266745",3,1351728000
"6001","A3DANGFIJBZP20","0425266745",5,1369612800
"6002","A1FJ6YD0TL90GN","0425266745",5,1372377600
"6006","A3FQWDNO97VUGG","0425266745",5,1381276800
"6007","A2I9SOM8NW320O","0425266745",4,1357776000
"6009","A299FEAJTBV8NO","0425266745",5,1351555200
"6010","A1CQB4MLPK52SZ","0425266745",5,1338422400
"6011","A1OIO7LQZPT7VX","0425266745",5,1395532800
"6012","A3AD2MXB66CYGL","0425266745",5,1385856000
"6014","A1K8IDNOJ69AE1","0425266745",5,1355875200
"6019","AL4D6OHMS2Z9P","0425266745",4,1345507200
"6021","A9508DHWVHBTN","0425266745",5,1337990400
"6025","A3V9JJ9MCZHTMQ","0425266745",5,1381622400
"6026","A1841TMI2HV7BS","0425266745",4,1343001600
"6027","A916DXE9W36GF","0425266745",5,1365811200
"6029","A3PATLW8T3PQV7","0425266745",5,1365292800
"6030","A12G2LI7K2303","0425266745",5,1343606400
"6031","A1DJCR1E71SR2C","0425266745",4,1346025600
"6036","A34RCMEBA3J81X","0425266745",5,1371945600
"6038","A3KBRXW4PKK2MT","0425266745",5,1389657600
"6039","A32CCK9Z1L2JBJ","0425266745",5,1338681600
"6043","AW4NFCPN81CS3","0425266745",4,1357084800
"6044","A2EU9VP0MRMUGE","0425266745",4,1356825600
"6048","A20A8HZX37BOYL","0425266745",5,1366934400
"6050","A320NYVVIZSZGY","0425266745",5,1340496000
"6054","A3QQ3G6YIZKGV","0425266745",5,1365379200
"6058","A32ZHWSB4NJINH","0425266745",5,1348704000
"6059","A2TTHQTPYO88EL","0425266745",5,1362787200
"6060","A11GG623AD89YT","0425266745",5,1338336000
"6063","A1NJHOGKZZRAX8","0425266745",1,1352678400
"6065","A3C5VDFQ6IE702","0425266745",4,1337904000
"6066","A3KM84RAZA7XXC","0425266745",4,1347408000
"6069","A2IEQ2QLPYH8I3","0425266745",4,1365552000
"6072","APBF8YPKN9LFL","0425266745",4,1378425600
"6449","A26NG8QVBF5527","0425269841",5,1350864000
"6452","A14E7UOXFGLIJN","0425269841",5,1378252800
"6453","A3UV7BV3U6NA57","0425269841",5,1384732800
"6454","A1AYACY5KT0YOG","0425269841",5,1358208000
"6456","A1GUNBQDH7YE86","0425269841",5,1366675200
"6457","A14P4UH613ZFQZ","0425269841",3,1355961600
"6459","A2GT3TNFITYMML","0425269841",5,1383609600
"6460","AZHZZONN1SO6P","0425269841",5,1358467200
"6462","A27NVXX82H6EUN","0425269841",5,1350432000
"6465","A37J1XCFNH6FM4","0425269841",4,1348531200
"6466","A203QQMJRIN721","0425269841",5,1350432000
"6467","A19UT0OPQCDR8","0425269841",4,1348617600
"6468","A1JLU5H1CCENWX","0425269841",5,1358380800
"6470","A2Y7HPX4JGE3D0","0425269841",4,1358294400
"6473","A2VHD8U494G5M4","0425269841",5,1348444800
"6477","A2PMOXCUSGGMX6","0425269841",4,1365638400
"6480","A2QRFHJ2MOY662","0425269841",4,1349308800
"6481","A2YOFCOEKH3KB","0425269841",5,1351814400
"6486","A33OM5IX0UBUS7","0425269841",3,1376870400
"6489","A12ZO1K8ZVRBR5","0425269841",4,1380499200
"6493","A2Q59QS5174NJ1","0425269841",4,1357862400
"6496","A3U7ELIED4WP4R","0425269841",4,1382313600
"6497","A1GSPADXH17N25","0425269841",4,1362787200
"6498","ALY4MQYVAEE4U","0425269841",5,1360022400
"6499","A1MU8E76C6HXW4","0425269841",5,1353456000
"6500","A185DSX2TJYOEQ","0425269841",2,1350691200
"6502","AQGUOLZBA6M7V","0425269841",5,1348704000
"6508","AN9O9JE1B8LLO","0425269841",5,1381017600
"6509","A3LTP55583V0Y","0425269841",5,1352073600
"6510","A3PSJMCN64D07I","0425269841",5,1362528000
"6511","AWEJZKUA7PKS4","0425269841",5,1371081600
"6512","AUTMCMDU1Y1O7","0425269841",5,1350518400
"6515","A10PXQY535XY39","0425269841",4,1356307200
"6517","A1OJHBV5QL2DXJ","0425269841",4,1356912000
"6518","A2J36T6J3GWT6O","0425269841",5,1348617600
"6519","A3LW8GY42A4URK","0425269841",5,1348358400
"6520","A1JI83RLITTQST","0425269841",5,1364169600
"6523","A39B4H20EJ9PMT","0425269841",4,1349568000
"6526","A1JIZ2Y8VG90AI","0425269841",5,1368316800
"6529","A33JTEMYGCO69V","0425269841",4,1367971200
"6530","A1IRYXDIFSCSEF","0425269841",4,1379030400
"6532","A2VRZDJXL8K5ZM","0425269841",4,1348963200
"6534","A1ULRFNOXE2I08","0425269841",5,1379635200
"6535","A29G5X33I71N83","0425269841",3,1356566400
"6538","A9LO0O8HSMPRZ","0425269841",4,1350950400
"6540","A2L15MBNQU7O6G","0425269841",5,1360022400
"6546","A64NGKLPWCG32","0425269841",4,1368921600
"6549","A1SFNAPI9UFL3D","0425269841",4,1364428800
"6551","A17OPJ5GTBJVO6","0425269841",5,1358553600
"6552","A2M4P4HNWYLJEL","0425269841",3,1381276800
"6553","AGVIWB7GUWKE0","0425269841",4,1358035200
"6554","A3JMD13D2L8LF0","0425269841",4,1353456000
"6559","A2B1MXB18XYYZ9","0425269841",5,1348444800
"6562","A3U41P3MHAEXYU","0425269841",3,1350345600
"6565","AZUK2I9YOOT1Y","0425269841",5,1349395200
"6566","AHBARDTLF35PU","0425269841",4,1356912000
"6571","A1BC1EZ5SWCF6B","0425269841",5,1378425600
"6572","ASLZZ152AHHU3","0425269841",5,1381795200
"6573","A27WSU8CQ502TY","0425269841",5,1357603200
"6574","A2ISJ6GF6EGDAT","0425269841",5,1350432000
"6575","A2I9SOM8NW320O","0425269841",4,1358812800
"6578","A142FJF6Z56NYP","0425269841",5,1351814400
"6579","AHQHUBE9H5TGN","0425269841",5,1359849600
"6580","AL4D6OHMS2Z9P","0425269841",5,1368316800
"6581","A9508DHWVHBTN","0425269841",5,1348617600
"6582","A1RN75YVR2O8MQ","0425269841",5,1357516800
"6585","A3V9JJ9MCZHTMQ","0425269841",5,1402272000
"6587","A1841TMI2HV7BS","0425269841",4,1349913600
"6588","A12G2LI7K2303","0425269841",4,1350691200
"6590","A3FS37D3BX9YAS","0425269841",5,1377216000
